ENTITYID,CREATEDAT,RETURN_VALUE,ROLLING_PERIOD,TENURE_UNIT
INF336L01OV3,2026-03-01 10:00:15.369 +0530,5.93962622,36,MONTH
INF336L01OV3,2026-03-01 10:00:15.369 +0530,5.907625833,60,MONTH
INF336L01OV3,2026-03-01 10:00:15.369 +0530,7.170669338,12,MONTH
INF336L01OU5,2026-03-01 10:00:15.369 +0530,5.93962622,36,MONTH
INF336L01OU5,2026-03-01 10:00:15.369 +0530,7.170669338,12,MONTH
INF336L01OU5,2026-03-01 10:00:15.369 +0530,5.907625833,60,MONTH
INF336L01OT7,2026-03-01 10:00:15.369 +0530,5.703495461,36,MONTH
INF336L01OT7,2026-03-01 10:00:15.369 +0530,6.894593307,12,MONTH
INF336L01OT7,2026-03-01 10:00:15.369 +0530,5.787523384,60,MONTH
INF336L01OS9,2026-03-01 10:00:15.369 +0530,5.574508707,60,MONTH
INF336L01OS9,2026-03-01 10:00:15.369 +0530,5.483512221,36,MONTH
INF336L01OS9,2026-03-01 10:00:15.369 +0530,6.866597696,12,MONTH
INF336L01OR1,2026-03-01 10:00:15.369 +0530,6.012490114,60,MONTH
INF336L01OR1,2026-03-01 10:00:15.369 +0530,7.262127261,12,MONTH
INF336L01OR1,2026-03-01 10:00:15.369 +0530,6.005659779,36,MONTH
INF336L01OQ3,2026-03-01 10:00:15.369 +0530,6.280853951,12,MONTH
INF336L01OQ3,2026-03-01 10:00:15.369 +0530,4.909435742,60,MONTH
INF336L01OQ3,2026-03-01 10:00:15.369 +0530,5.323568834,36,MONTH
INF336L01OP5,2026-03-01 10:00:15.369 +0530,5.284270857,36,MONTH
INF336L01OP5,2026-03-01 10:00:15.369 +0530,6.301864653,12,MONTH
INF336L01OP5,2026-03-01 10:00:15.369 +0530,4.946909553,60,MONTH
INF336L01OO8,2026-03-01 10:00:15.369 +0530,4.909014462,60,MONTH
INF336L01OO8,2026-03-01 10:00:15.369 +0530,6.281067479,12,MONTH
INF336L01OO8,2026-03-01 10:00:15.369 +0530,5.322569138,36,MONTH
INF336L01OM2,2026-03-01 10:00:15.369 +0530,5.188442958,36,MONTH
INF336L01OM2,2026-03-01 10:00:15.369 +0530,6.196268612,12,MONTH
INF336L01OM2,2026-03-01 10:00:15.369 +0530,4.789425378,60,MONTH
INF336L01OL4,2026-03-01 10:00:15.369 +0530,4.978700198,60,MONTH
INF336L01OL4,2026-03-01 10:00:15.369 +0530,5.375902688,36,MONTH
INF336L01OL4,2026-03-01 10:00:15.369 +0530,6.305656237,12,MONTH
INF336L01OK6,2026-03-01 10:00:15.369 +0530,5.930059072,12,MONTH
INF336L01OK6,2026-03-01 10:00:15.369 +0530,3.797111452,36,MONTH
INF336L01OJ8,2026-03-01 10:00:15.369 +0530,5.277621191,60,MONTH
INF336L01OJ8,2026-03-01 10:00:15.369 +0530,6.348679369,12,MONTH
INF336L01OJ8,2026-03-01 10:00:15.369 +0530,5.500219402,36,MONTH
INF336L01OI0,2026-03-01 10:00:15.369 +0530,3.800408156,36,MONTH
INF336L01OI0,2026-03-01 10:00:15.369 +0530,5.930834743,12,MONTH
INF336L01OH2,2026-03-01 10:00:15.369 +0530,5.500219402,36,MONTH
INF336L01OH2,2026-03-01 10:00:15.369 +0530,6.348679369,12,MONTH
INF336L01OH2,2026-03-01 10:00:15.369 +0530,5.277621191,60,MONTH
INF336L01OG4,2026-03-01 10:00:15.369 +0530,4.69412369,60,MONTH
INF336L01OG4,2026-03-01 10:00:15.369 +0530,5.17079402,36,MONTH
INF336L01OG4,2026-03-01 10:00:15.369 +0530,6.083486601,12,MONTH
INF336L01OF6,2026-03-01 10:00:15.369 +0530,5.505974781,36,MONTH
INF336L01OF6,2026-03-01 10:00:15.369 +0530,5.112601685,60,MONTH
INF336L01OF6,2026-03-01 10:00:15.369 +0530,6.416746397,12,MONTH
INF336L01OA7,2026-03-01 10:00:15.369 +0530,20.864367264,60,MONTH
INF336L01OA7,2026-03-01 10:00:15.369 +0530,22.620392225,12,MONTH
INF336L01OA7,2026-03-01 10:00:15.369 +0530,20.258297765,36,MONTH
INF336L01NZ6,2026-03-01 10:00:15.369 +0530,20.864367264,60,MONTH
INF336L01NZ6,2026-03-01 10:00:15.369 +0530,22.620392225,12,MONTH
INF336L01NZ6,2026-03-01 10:00:15.369 +0530,20.258297765,36,MONTH
INF336L01NY9,2026-03-01 10:00:15.369 +0530,23.571892846,12,MONTH
INF336L01NY9,2026-03-01 10:00:15.369 +0530,21.322389679,60,MONTH
INF336L01NY9,2026-03-01 10:00:15.369 +0530,20.811821983,36,MONTH
INF336L01NX1,2026-03-01 10:00:15.369 +0530,21.892916612,36,MONTH
INF336L01NX1,2026-03-01 10:00:15.369 +0530,24.015768795,12,MONTH
INF336L01NX1,2026-03-01 10:00:15.369 +0530,22.549378239,60,MONTH
INF336L01NW3,2026-03-01 10:00:15.369 +0530,22.549378239,60,MONTH
INF336L01NW3,2026-03-01 10:00:15.369 +0530,24.015768795,12,MONTH
INF336L01NW3,2026-03-01 10:00:15.369 +0530,21.892916612,36,MONTH
INF336L01NV5,2026-03-01 10:00:15.369 +0530,25.152218998,12,MONTH
INF336L01NV5,2026-03-01 10:00:15.369 +0530,23.033955014,60,MONTH
INF336L01NV5,2026-03-01 10:00:15.369 +0530,22.183520544,36,MONTH
INF336L01LK2,2026-03-01 10:00:15.369 +0530,5.778235979,36,MONTH
INF336L01LK2,2026-03-01 10:00:15.369 +0530,6.867993304,12,MONTH
INF336L01LK2,2026-03-01 10:00:15.369 +0530,4.83545799,60,MONTH
INF336L01LJ4,2026-03-01 10:00:15.369 +0530,5.662006874,36,MONTH
INF336L01LJ4,2026-03-01 10:00:15.369 +0530,6.70792756,12,MONTH
INF336L01LJ4,2026-03-01 10:00:15.369 +0530,4.743252518,60,MONTH
INF336L01IP7,2026-03-01 10:00:15.369 +0530,6.773180001,36,MONTH
INF336L01IP7,2026-03-01 10:00:15.369 +0530,8.255760467,12,MONTH
INF336L01IP7,2026-03-01 10:00:15.369 +0530,6.808340441,60,MONTH
INF336L01IM4,2026-03-01 10:00:15.369 +0530,7.474106498,12,MONTH
INF336L01IM4,2026-03-01 10:00:15.369 +0530,5.980090153,36,MONTH
INF336L01IM4,2026-03-01 10:00:15.369 +0530,6.040582172,60,MONTH
INF336L01IL6,2026-03-01 10:00:15.369 +0530,6.849321069,12,MONTH
INF336L01IL6,2026-03-01 10:00:15.369 +0530,5.626074997,36,MONTH
INF336L01IL6,2026-03-01 10:00:15.369 +0530,5.829005485,60,MONTH
INF336L01IK8,2026-03-01 10:00:15.369 +0530,6.84766163,12,MONTH
INF336L01IK8,2026-03-01 10:00:15.369 +0530,5.830078711,60,MONTH
INF336L01IK8,2026-03-01 10:00:15.369 +0530,5.628919275,36,MONTH
INF336L01IJ0,2026-03-01 10:00:15.369 +0530,17.332264887,12,MONTH
INF336L01IJ0,2026-03-01 10:00:15.369 +0530,15.464875331,36,MONTH
INF336L01IJ0,2026-03-01 10:00:15.369 +0530,14.098117949,60,MONTH
INF336L01II2,2026-03-01 10:00:15.369 +0530,15.20939046,36,MONTH
INF336L01II2,2026-03-01 10:00:15.369 +0530,14.641516045,60,MONTH
INF336L01II2,2026-03-01 10:00:15.369 +0530,17.096683211,12,MONTH
INF336L01IG6,2026-03-01 10:00:15.369 +0530,14.533738373,36,MONTH
INF336L01IG6,2026-03-01 10:00:15.369 +0530,13.289027686,60,MONTH
INF336L01IG6,2026-03-01 10:00:15.369 +0530,16.172721953,12,MONTH
INF336L01IF8,2026-03-01 10:00:15.369 +0530,15.589592386,12,MONTH
INF336L01IF8,2026-03-01 10:00:15.369 +0530,13.090718736,60,MONTH
INF336L01IF8,2026-03-01 10:00:15.369 +0530,14.2107581,36,MONTH
INF336L01IE1,2026-03-01 10:00:15.369 +0530,15.581246882,12,MONTH
INF336L01IE1,2026-03-01 10:00:15.369 +0530,13.092653859,60,MONTH
INF336L01IE1,2026-03-01 10:00:15.369 +0530,14.210795705,36,MONTH
INF336L01ID3,2026-03-01 10:00:15.369 +0530,15.475898665,60,MONTH
INF336L01ID3,2026-03-01 10:00:15.369 +0530,17.155522642,36,MONTH
INF336L01ID3,2026-03-01 10:00:15.369 +0530,18.119063541,12,MONTH
INF336L01IC5,2026-03-01 10:00:15.369 +0530,17.372200716,12,MONTH
INF336L01IC5,2026-03-01 10:00:15.369 +0530,16.722721029,36,MONTH
INF336L01IC5,2026-03-01 10:00:15.369 +0530,15.214729624,60,MONTH
INF336L01IB7,2026-03-01 10:00:15.369 +0530,17.372200716,12,MONTH
INF336L01IB7,2026-03-01 10:00:15.369 +0530,16.722721029,36,MONTH
INF336L01IB7,2026-03-01 10:00:15.369 +0530,15.214729624,60,MONTH
INF336L01IA9,2026-03-01 10:00:15.369 +0530,14.881863215,60,MONTH
INF336L01IA9,2026-03-01 10:00:15.369 +0530,17.095219994,12,MONTH
INF336L01IA9,2026-03-01 10:00:15.369 +0530,16.422049074,36,MONTH
INF336L01HZ8,2026-03-01 10:00:15.369 +0530,14.600842888,60,MONTH
INF336L01HZ8,2026-03-01 10:00:15.369 +0530,15.960576589,36,MONTH
INF336L01HZ8,2026-03-01 10:00:15.369 +0530,16.314120787,12,MONTH
INF336L01HY1,2026-03-01 10:00:15.369 +0530,16.314120787,12,MONTH
INF336L01HY1,2026-03-01 10:00:15.369 +0530,14.600842888,60,MONTH
INF336L01HY1,2026-03-01 10:00:15.369 +0530,15.960576589,36,MONTH
INF336L01HH6,2026-03-01 10:00:15.369 +0530,7.679654351,60,MONTH
INF336L01HH6,2026-03-01 10:00:15.369 +0530,13.31577001,12,MONTH
INF336L01HH6,2026-03-01 10:00:15.369 +0530,6.372721304,36,MONTH
INF336L01HG8,2026-03-01 10:00:15.369 +0530,6.406757535,36,MONTH
INF336L01HG8,2026-03-01 10:00:15.369 +0530,7.688164953,60,MONTH
INF336L01HG8,2026-03-01 10:00:15.369 +0530,13.340682241,12,MONTH
INF336L01HF0,2026-03-01 10:00:15.369 +0530,8.116813237,60,MONTH
INF336L01HF0,2026-03-01 10:00:15.369 +0530,14.188424374,12,MONTH
INF336L01HF0,2026-03-01 10:00:15.369 +0530,7.050993677,36,MONTH
INF336L01HE3,2026-03-01 10:00:15.369 +0530,5.814532528,36,MONTH
INF336L01HE3,2026-03-01 10:00:15.369 +0530,12.573146132,12,MONTH
INF336L01HE3,2026-03-01 10:00:15.369 +0530,7.042993678,60,MONTH
INF336L01HD5,2026-03-01 10:00:15.369 +0530,5.834026828,36,MONTH
INF336L01HD5,2026-03-01 10:00:15.369 +0530,12.592444827,12,MONTH
INF336L01HD5,2026-03-01 10:00:15.369 +0530,7.048700873,60,MONTH
INF336L01HC7,2026-03-01 10:00:15.369 +0530,13.622844873,12,MONTH
INF336L01HC7,2026-03-01 10:00:15.369 +0530,7.379467891,60,MONTH
INF336L01HC7,2026-03-01 10:00:15.369 +0530,6.382275694,36,MONTH
INF336L01EP6,2026-03-01 10:00:15.369 +0530,4.841326089,36,MONTH
INF336L01EP6,2026-03-01 10:00:15.369 +0530,6.348645521,12,MONTH
INF336L01EP6,2026-03-01 10:00:15.369 +0530,4.98673085,60,MONTH
INF336L01EO9,2026-03-01 10:00:15.369 +0530,4.841326089,36,MONTH
INF336L01EO9,2026-03-01 10:00:15.369 +0530,6.348645521,12,MONTH
INF336L01EO9,2026-03-01 10:00:15.369 +0530,4.98770701,60,MONTH
INF336L01EA8,2026-03-01 10:00:15.369 +0530,9.274415785,36,MONTH
INF336L01EA8,2026-03-01 10:00:15.369 +0530,10.799822643,12,MONTH
INF336L01EA8,2026-03-01 10:00:15.369 +0530,7.97279336,60,MONTH
INF336L01DZ7,2026-03-01 10:00:15.369 +0530,7.97279336,60,MONTH
INF336L01DZ7,2026-03-01 10:00:15.369 +0530,9.274415785,36,MONTH
INF336L01DZ7,2026-03-01 10:00:15.369 +0530,10.799822643,12,MONTH
INF336L01DY0,2026-03-01 10:00:15.369 +0530,11.27812758,12,MONTH
INF336L01DY0,2026-03-01 10:00:15.369 +0530,8.866308043,60,MONTH
INF336L01DY0,2026-03-01 10:00:15.369 +0530,9.482394716,36,MONTH
INF336L01DX2,2026-03-01 10:00:15.369 +0530,11.27812758,12,MONTH
INF336L01DX2,2026-03-01 10:00:15.369 +0530,9.482394716,36,MONTH
INF336L01DX2,2026-03-01 10:00:15.369 +0530,8.866308043,60,MONTH
INF336L01DW4,2026-03-01 10:00:15.369 +0530,9.75412613,36,MONTH
INF336L01DW4,2026-03-01 10:00:15.369 +0530,11.527489764,12,MONTH
INF336L01DW4,2026-03-01 10:00:15.369 +0530,9.638307695,60,MONTH
INF336L01DH5,2026-03-01 10:00:15.369 +0530,18.255138282,60,MONTH
INF336L01DH5,2026-03-01 10:00:15.369 +0530,23.965843572,12,MONTH
INF336L01DH5,2026-03-01 10:00:15.369 +0530,21.262646154,36,MONTH
INF336L01DG7,2026-03-01 10:00:15.369 +0530,15.734486856,60,MONTH
INF336L01DG7,2026-03-01 10:00:15.369 +0530,23.440938221,12,MONTH
INF336L01DG7,2026-03-01 10:00:15.369 +0530,19.603527322,36,MONTH
INF336L01DF9,2026-03-01 10:00:15.369 +0530,23.440938221,12,MONTH
INF336L01DF9,2026-03-01 10:00:15.369 +0530,15.734486856,60,MONTH
INF336L01DF9,2026-03-01 10:00:15.369 +0530,19.603527322,36,MONTH
INF336L01DE2,2026-03-01 10:00:15.369 +0530,7.480056276,12,MONTH
INF336L01DE2,2026-03-01 10:00:15.369 +0530,5.317516038,36,MONTH
INF336L01DE2,2026-03-01 10:00:15.369 +0530,6.123832926,60,MONTH
INF336L01CM7,2026-03-01 10:00:15.369 +0530,16.084867449,60,MONTH
INF336L01CM7,2026-03-01 10:00:15.369 +0530,17.5521904,36,MONTH
INF336L01CM7,2026-03-01 10:00:15.369 +0530,18.601144219,12,MONTH
INF336L01CL9,2026-03-01 10:00:15.369 +0530,14.683326446,60,MONTH
INF336L01CL9,2026-03-01 10:00:15.369 +0530,16.603282177,36,MONTH
INF336L01CL9,2026-03-01 10:00:15.369 +0530,17.465572193,12,MONTH
INF336L01CK1,2026-03-01 10:00:15.369 +0530,14.683326446,60,MONTH
INF336L01CK1,2026-03-01 10:00:15.369 +0530,16.603282177,36,MONTH
INF336L01CK1,2026-03-01 10:00:15.369 +0530,17.465572193,12,MONTH
INF336L01CJ3,2026-03-01 10:00:15.369 +0530,5.748574664,60,MONTH
INF336L01CJ3,2026-03-01 10:00:15.369 +0530,10.909322364,12,MONTH
INF336L01CJ3,2026-03-01 10:00:15.369 +0530,2.578763038,36,MONTH
INF336L01CI5,2026-03-01 10:00:15.369 +0530,10.757940197,12,MONTH
INF336L01CI5,2026-03-01 10:00:15.369 +0530,5.601620826,60,MONTH
INF336L01CI5,2026-03-01 10:00:15.369 +0530,2.366491441,36,MONTH
INF336L01CH7,2026-03-01 10:00:15.369 +0530,13.127953354,12,MONTH
INF336L01CD6,2026-03-01 10:00:15.369 +0530,4.836227001,60,MONTH
INF336L01CD6,2026-03-01 10:00:15.369 +0530,6.867952596,12,MONTH
INF336L01CD6,2026-03-01 10:00:15.369 +0530,5.779379329,36,MONTH
INF336L01CC8,2026-03-01 10:00:15.369 +0530,5.890569511,36,MONTH
INF336L01CC8,2026-03-01 10:00:15.369 +0530,5.424099087,60,MONTH
INF336L01CC8,2026-03-01 10:00:15.369 +0530,7.019151433,12,MONTH
INF336L01CB0,2026-03-01 10:00:15.369 +0530,6.894490856,12,MONTH
INF336L01CB0,2026-03-01 10:00:15.369 +0530,4.924180969,60,MONTH
INF336L01CB0,2026-03-01 10:00:15.369 +0530,5.687146262,36,MONTH
INF336L01CA2,2026-03-01 10:00:15.369 +0530,4.777430716,60,MONTH
INF336L01CA2,2026-03-01 10:00:15.369 +0530,6.995376415,12,MONTH
INF336L01CA2,2026-03-01 10:00:15.369 +0530,5.856935963,36,MONTH
INF336L01BZ1,2026-03-01 10:00:15.369 +0530,5.855736369,36,MONTH
INF336L01BZ1,2026-03-01 10:00:15.369 +0530,6.995410552,12,MONTH
INF336L01BZ1,2026-03-01 10:00:15.369 +0530,4.77658501,60,MONTH
INF336L01BY4,2026-03-01 10:00:15.369 +0530,3.390208211,36,MONTH
INF336L01BY4,2026-03-01 10:00:15.369 +0530,-0.9617606635,60,MONTH
INF336L01BY4,2026-03-01 10:00:15.369 +0530,7.406101693,12,MONTH
INF336L01BX6,2026-03-01 10:00:15.369 +0530,7.358485025,12,MONTH
INF336L01BX6,2026-03-01 10:00:15.369 +0530,-0.9992498,60,MONTH
INF336L01BX6,2026-03-01 10:00:15.369 +0530,3.374408314,36,MONTH
INF336L01BW8,2026-03-01 10:00:15.369 +0530,7.406076477,12,MONTH
INF336L01BW8,2026-03-01 10:00:15.369 +0530,-0.9736307224,60,MONTH
INF336L01BW8,2026-03-01 10:00:15.369 +0530,3.380649413,36,MONTH
INF336L01BS6,2026-03-01 10:00:15.369 +0530,4.622512033,60,MONTH
INF336L01BS6,2026-03-01 10:00:15.369 +0530,4.863712047,36,MONTH
INF336L01BS6,2026-03-01 10:00:15.369 +0530,6.256213269,12,MONTH
INF336L01BR8,2026-03-01 10:00:15.369 +0530,6.707294702,12,MONTH
INF336L01BR8,2026-03-01 10:00:15.369 +0530,5.367578189,36,MONTH
INF336L01BR8,2026-03-01 10:00:15.369 +0530,4.239149117,60,MONTH
INF336L01BQ0,2026-03-01 10:00:15.369 +0530,4.742488079,60,MONTH
INF336L01BQ0,2026-03-01 10:00:15.369 +0530,6.707900671,12,MONTH
INF336L01BQ0,2026-03-01 10:00:15.369 +0530,5.660849593,36,MONTH
INF336L01BP2,2026-03-01 10:00:15.369 +0530,5.740522165,36,MONTH
INF336L01BP2,2026-03-01 10:00:15.369 +0530,4.762861139,60,MONTH
INF336L01BP2,2026-03-01 10:00:15.369 +0530,6.855032634,12,MONTH
INF336L01BO5,2026-03-01 10:00:15.369 +0530,5.739550781,36,MONTH
INF336L01BO5,2026-03-01 10:00:15.369 +0530,4.762299095,60,MONTH
INF336L01BO5,2026-03-01 10:00:15.369 +0530,6.854590572,12,MONTH
INF336L01BN7,2026-03-01 10:00:15.369 +0530,5.32512625,60,MONTH
INF336L01BN7,2026-03-01 10:00:15.369 +0530,6.915100732,12,MONTH
INF336L01BN7,2026-03-01 10:00:15.369 +0530,5.802356044,36,MONTH
INF336L01BM9,2026-03-01 10:00:15.369 +0530,6.791707537,12,MONTH
INF336L01BM9,2026-03-01 10:00:15.369 +0530,5.594142369,36,MONTH
INF336L01BM9,2026-03-01 10:00:15.369 +0530,4.837650561,60,MONTH
INF336L01BL1,2026-03-01 10:00:15.369 +0530,4.777377191,60,MONTH
INF336L01BL1,2026-03-01 10:00:15.369 +0530,5.434968382,36,MONTH
INF336L01BL1,2026-03-01 10:00:15.369 +0530,6.8393101,12,MONTH
INF336L01BK3,2026-03-01 10:00:15.369 +0530,3.658893995,60,MONTH
INF336L01BK3,2026-03-01 10:00:15.369 +0530,4.086775676,36,MONTH
INF336L01BK3,2026-03-01 10:00:15.369 +0530,5.116104453,12,MONTH
INF336L01AF5,2026-03-01 10:00:15.369 +0530,20.126777618,36,MONTH
INF336L01AF5,2026-03-01 10:00:15.369 +0530,17.043555325,60,MONTH
INF336L01AF5,2026-03-01 10:00:15.369 +0530,22.732659982,12,MONTH
INF336L01AE8,2026-03-01 10:00:15.369 +0530,16.609744366,60,MONTH
INF336L01AE8,2026-03-01 10:00:15.369 +0530,19.510667182,36,MONTH
INF336L01AE8,2026-03-01 10:00:15.369 +0530,21.643264283,12,MONTH
INF336L01AD0,2026-03-01 10:00:15.369 +0530,21.634043876,12,MONTH
INF336L01AD0,2026-03-01 10:00:15.369 +0530,16.607449715,60,MONTH
INF336L01AD0,2026-03-01 10:00:15.369 +0530,19.507245723,36,MONTH
INF336L01792,2026-03-01 10:00:15.369 +0530,5.368318186,12,MONTH
INF336L01792,2026-03-01 10:00:15.369 +0530,3.779726648,36,MONTH
INF336L01792,2026-03-01 10:00:15.369 +0530,3.900883102,60,MONTH
INF336L01784,2026-03-01 10:00:15.369 +0530,5.368318186,12,MONTH
INF336L01784,2026-03-01 10:00:15.369 +0530,3.900883102,60,MONTH
INF336L01784,2026-03-01 10:00:15.369 +0530,3.779726648,36,MONTH
INF336L01776,2026-03-01 10:00:15.369 +0530,4.24847712,36,MONTH
INF336L01776,2026-03-01 10:00:15.369 +0530,5.130675739,60,MONTH
INF336L01776,2026-03-01 10:00:15.369 +0530,6.274223354,12,MONTH
INF336L01446,2026-03-01 10:00:15.369 +0530,1.884365396,36,MONTH
INF336L01446,2026-03-01 10:00:15.369 +0530,5.007277106,60,MONTH
INF336L01446,2026-03-01 10:00:15.369 +0530,10.236422562,12,MONTH
INF336L01438,2026-03-01 10:00:15.369 +0530,4.805271129,60,MONTH
INF336L01438,2026-03-01 10:00:15.369 +0530,9.799609721,12,MONTH
INF336L01438,2026-03-01 10:00:15.369 +0530,1.587242015,36,MONTH
INF336L01420,2026-03-01 10:00:15.369 +0530,9.702015474,12,MONTH
INF336L01420,2026-03-01 10:00:15.369 +0530,4.798235454,60,MONTH
INF336L01420,2026-03-01 10:00:15.369 +0530,1.547180082,36,MONTH
INF336L01180,2026-03-01 10:00:15.369 +0530,2.659814893,36,MONTH
INF336L01180,2026-03-01 10:00:15.369 +0530,6.72234641,12,MONTH
INF336L01180,2026-03-01 10:00:15.369 +0530,-1.695081964,60,MONTH
INF336L01172,2026-03-01 10:00:15.369 +0530,6.793367017,12,MONTH
INF336L01172,2026-03-01 10:00:15.369 +0530,-1.677325546,60,MONTH
INF336L01172,2026-03-01 10:00:15.369 +0530,2.678206649,36,MONTH
INF336L01164,2026-03-01 10:00:15.369 +0530,2.678206615,36,MONTH
INF336L01164,2026-03-01 10:00:15.369 +0530,6.793373017,12,MONTH
INF336L01164,2026-03-01 10:00:15.369 +0530,-1.677325495,60,MONTH
INF336L01131,2026-03-01 10:00:15.369 +0530,8.111832185,60,MONTH
INF336L01131,2026-03-01 10:00:15.369 +0530,8.310780003,36,MONTH
INF336L01131,2026-03-01 10:00:15.369 +0530,9.999138029,12,MONTH
INF336L01123,2026-03-01 10:00:15.369 +0530,10.001328511,12,MONTH
INF336L01123,2026-03-01 10:00:15.369 +0530,8.311504537,36,MONTH
INF336L01123,2026-03-01 10:00:15.369 +0530,8.11227451,60,MONTH
INF336L01115,2026-03-01 10:00:15.369 +0530,9.353448318,12,MONTH
INF336L01115,2026-03-01 10:00:15.369 +0530,7.916453016,36,MONTH
INF336L01115,2026-03-01 10:00:15.369 +0530,7.029685394,60,MONTH
INF336L01107,2026-03-01 10:00:15.369 +0530,7.916453016,36,MONTH
INF336L01107,2026-03-01 10:00:15.369 +0530,9.353448318,12,MONTH
INF336L01107,2026-03-01 10:00:15.369 +0530,7.029685394,60,MONTH
INF336L01099,2026-03-01 10:00:15.369 +0530,8.244795632,60,MONTH
INF336L01099,2026-03-01 10:00:15.369 +0530,10.536769949,12,MONTH
INF336L01099,2026-03-01 10:00:15.369 +0530,8.525528395,36,MONTH
INF336L01032,2026-03-01 10:00:15.369 +0530,16.501850136,12,MONTH
INF336L01032,2026-03-01 10:00:15.369 +0530,15.797425304,36,MONTH
INF336L01032,2026-03-01 10:00:15.369 +0530,13.936564907,60,MONTH
INF336L01024,2026-03-01 10:00:15.369 +0530,16.501850136,12,MONTH
INF336L01024,2026-03-01 10:00:15.369 +0530,15.797425304,36,MONTH
INF336L01024,2026-03-01 10:00:15.369 +0530,13.936564907,60,MONTH
INF336L01016,2026-03-01 10:00:15.369 +0530,17.563781757,12,MONTH
INF336L01016,2026-03-01 10:00:15.369 +0530,15.011061452,60,MONTH
INF336L01016,2026-03-01 10:00:15.369 +0530,16.406709781,36,MONTH
INF277KA1968,2026-03-01 10:00:15.369 +0530,60.735247883,12,MONTH
INF277KA1950,2026-03-01 10:00:15.369 +0530,60.408556227,12,MONTH
INF277KA1943,2026-03-01 10:00:15.369 +0530,60.735247883,12,MONTH
INF277KA1935,2026-03-01 10:00:15.369 +0530,60.070432555,12,MONTH
INF277KA1927,2026-03-01 10:00:15.369 +0530,60.070432555,12,MONTH
INF277KA1919,2026-03-01 10:00:15.369 +0530,45.993954161,12,MONTH
INF277KA1901,2026-03-01 10:00:15.369 +0530,45.993954161,12,MONTH
INF277KA1893,2026-03-01 10:00:15.369 +0530,60.070432555,12,MONTH
INF277KA1885,2026-03-01 10:00:15.369 +0530,46.743170511,12,MONTH
INF277KA1877,2026-03-01 10:00:15.369 +0530,46.743170511,12,MONTH
INF277KA1869,2026-03-01 10:00:15.369 +0530,46.743170511,12,MONTH
INF277KA1851,2026-03-01 10:00:15.369 +0530,45.993954161,12,MONTH
INF277KA1844,2026-03-01 10:00:15.369 +0530,7.449618171,12,MONTH
INF277KA1836,2026-03-01 10:00:15.369 +0530,7.449618171,12,MONTH
INF277KA1828,2026-03-01 10:00:15.369 +0530,7.449618171,12,MONTH
INF277KA1810,2026-03-01 10:00:15.369 +0530,7.791705766,12,MONTH
INF277KA1802,2026-03-01 10:00:15.369 +0530,7.787324963,12,MONTH
INF277KA1794,2026-03-01 10:00:15.369 +0530,7.783876309,12,MONTH
INF277KA1786,2026-03-01 10:00:15.369 +0530,8.431168906,12,MONTH
INF277KA1778,2026-03-01 10:00:15.369 +0530,8.425923644,12,MONTH
INF277KA1760,2026-03-01 10:00:15.369 +0530,8.425923644,12,MONTH
INF277KA1752,2026-03-01 10:00:15.369 +0530,8.779903952,12,MONTH
INF277KA1745,2026-03-01 10:00:15.369 +0530,8.774638149,12,MONTH
INF277KA1737,2026-03-01 10:00:15.369 +0530,8.774639878,12,MONTH
INF277KA1729,2026-03-01 10:00:15.369 +0530,15.411900573,12,MONTH
INF277KA1711,2026-03-01 10:00:15.369 +0530,15.411900573,12,MONTH
INF277KA1703,2026-03-01 10:00:15.369 +0530,15.41359775,12,MONTH
INF277KA1695,2026-03-01 10:00:15.369 +0530,17.213834452,12,MONTH
INF277KA1687,2026-03-01 10:00:15.369 +0530,17.213834452,12,MONTH
INF277KA1679,2026-03-01 10:00:15.369 +0530,17.1904303,12,MONTH
INF277KA1661,2026-03-01 10:00:15.369 +0530,33.483648117,12,MONTH
INF277KA1653,2026-03-01 10:00:15.369 +0530,33.483648117,12,MONTH
INF277KA1646,2026-03-01 10:00:15.369 +0530,33.534486872,12,MONTH
INF277KA1638,2026-03-01 10:00:15.369 +0530,34.446983123,12,MONTH
INF277KA1620,2026-03-01 10:00:15.369 +0530,34.498328417,12,MONTH
INF277KA1612,2026-03-01 10:00:15.369 +0530,34.397766621,12,MONTH
INF277KA1604,2026-03-01 10:00:15.369 +0530,7.145970338,12,MONTH
INF277KA1596,2026-03-01 10:00:15.369 +0530,7.346030905,12,MONTH
INF277KA1588,2026-03-01 10:00:15.369 +0530,7.145970338,12,MONTH
INF277KA1570,2026-03-01 10:00:15.369 +0530,7.406736125,12,MONTH
INF277KA1562,2026-03-01 10:00:15.369 +0530,7.20667413,12,MONTH
INF277KA1554,2026-03-01 10:00:15.369 +0530,7.406740515,12,MONTH
INF277KA1547,2026-03-01 10:00:15.369 +0530,19.711030398,12,MONTH
INF277KA1539,2026-03-01 10:00:15.369 +0530,19.711030398,12,MONTH
INF277KA1521,2026-03-01 10:00:15.369 +0530,19.711030398,12,MONTH
INF277KA1513,2026-03-01 10:00:15.369 +0530,21.751125379,12,MONTH
INF277KA1505,2026-03-01 10:00:15.369 +0530,21.751125379,12,MONTH
INF277KA1497,2026-03-01 10:00:15.369 +0530,21.751118088,12,MONTH
INF277KA1489,2026-03-01 10:00:15.369 +0530,22.275866442,12,MONTH
INF277KA1471,2026-03-01 10:00:15.369 +0530,22.275866442,12,MONTH
